customerID,tenure,Contract,MonthlyCharges,TotalCharges,ChurnProbability,RiskLevel,RevenueAtRisk,Churn
2157-MXBJS,13,One year,75.3,989.45,0.275738617587512,Low,20.76311790433965,1
8152-UOBNY,50,One year,106.8,5347.95,0.27540396821814184,Low,29.413143805697548,0
4188-FRABG,57,Month-to-month,103.05,5925.75,0.27521265857488514,Low,28.360664466141912,0
9763-GRSKD,13,Month-to-month,49.95,587.45,0.2751625960070348,Low,13.74437167055139,0
5828-DWPIL,62,Month-to-month,89.1,5618.3,0.27508794473526305,Low,24.510335875911935,0
5553-AOINX,66,One year,104.9,6891.45,0.27491802344699967,Low,28.838900659590266,0
3920-HIHMQ,26,Month-to-month,49.5,1265.65,0.27446317077167004,Low,13.585926953197667,0
4393-RYCRE,44,One year,106.05,4510.8,0.2742184797659085,Low,29.0808697791746,0
1024-KPRBB,38,One year,89.1,3342.0,0.2741688573662723,Low,24.42844519133486,0
0575-CUQOV,60,One year,97.95,5867.0,0.27394800926415125,Low,26.833207507423616,0
5201-FRKKS,25,Month-to-month,74.3,1952.25,0.27366278643321734,Low,20.333145031988046,0
4957-TREIR,3,Month-to-month,64.4,195.65,0.27342231089715285,Low,17.608396821776644,0
4010-YLMVT,56,Month-to-month,106.6,5893.95,0.27326419925160067,Low,29.12996364022063,0
1134-YWTYF,27,Month-to-month,53.8,1389.85,0.273154571088994,Low,14.695715924587876,0
0929-PECLO,63,Month-to-month,89.6,5538.8,0.2727779837160882,Low,24.440907340961502,0
2479-BRAMR,41,Month-to-month,83.75,3273.55,0.27267467080559665,Low,22.836503679968718,1
9862-KJTYK,19,Month-to-month,25.35,566.1,0.27264164078205105,Low,6.911465593824994,0
1871-MOWRM,12,Month-to-month,80.85,866.45,0.27253530725794395,Low,22.034479591804768,1
4191-XOVOM,63,Month-to-month,105.4,6713.2,0.27247985828977384,Low,28.719377063742165,0
5325-UWTWJ,31,Month-to-month,90.55,2929.75,0.27247747566191716,Low,24.672835421186598,0
7629-WIXZF,7,One year,59.1,369.25,0.27221961911817255,Low,16.088179489884,0
2684-EIWEO,30,Month-to-month,91.7,2758.15,0.2717831797893583,Low,24.922517586684155,1
6261-LHRTG,26,Month-to-month,54.75,1406.9,0.2717734974200281,Low,14.879598983746538,0
7047-FWEYA,46,One year,103.15,4594.65,0.2716009179049815,Low,28.01563468189884,0
3890-RTCMS,16,Month-to-month,49.45,799.0,0.2713175796672369,Low,13.416654314544866,0
1142-WACZW,2,Month-to-month,29.85,75.6,0.27125173146410086,Low,8.096864184203412,1
0282-NVSJS,12,Month-to-month,29.3,355.9,0.2710857423080816,Low,7.94281224962679,0
5394-SVGJV,37,Month-to-month,98.8,3475.55,0.27090969074709315,Low,26.7658774458128,1
2826-UWHIS,45,Month-to-month,81.4,3775.85,0.27079936661348525,Low,22.043068442337702,0
2267-FPIMA,50,Month-to-month,94.4,4914.9,0.2704154710570787,Low,25.52722046778823,0
5174-ITUMV,67,One year,105.4,6989.45,0.2703956767613839,Low,28.499704330649863,0
2302-ANTDP,48,Month-to-month,117.45,5438.9,0.27025298813775045,Low,31.74121345677879,1
9831-BPFRI,39,One year,89.55,3474.45,0.2700645302342163,Low,24.184278682474066,1
4554-YGZIH,49,Month-to-month,90.05,4547.25,0.2700349266250504,Low,24.316645142585788,1
5575-TPIZQ,46,Month-to-month,89.15,4245.55,0.27002151023293136,Low,24.072417637265833,0
1784-EZDKJ,51,One year,106.8,5498.8,0.26963554001317064,Low,28.797075673406624,0
5542-DHSXL,4,Month-to-month,54.7,235.05,0.26962817987049004,Low,14.748661438915805,0
4673-KKSLS,31,Month-to-month,87.6,2724.25,0.2695428145713674,Low,23.611950556451784,0
2189-UXTKY,22,Month-to-month,79.2,1742.75,0.2694962379107108,Low,21.3441020425283,1
8930-XOTDP,18,Month-to-month,55.95,1082.8,0.2694870041166708,Low,15.077797880327733,0
9396-ZSFLL,15,Month-to-month,48.85,631.4,0.2693723513128991,Low,13.158839361635122,0
7319-VENRZ,7,Month-to-month,64.3,445.95,0.2690229711413176,Low,17.298177044386723,0
6022-KOUQO,2,Month-to-month,29.05,44.75,0.26883749402541013,Low,7.809729201438165,0
1394-SUIUH,44,Month-to-month,85.15,3670.5,0.26869640079071827,Low,22.879498527329662,0
8627-ZYGSZ,47,One year,78.9,3650.35,0.268648708371805,Low,21.196383090535416,0
0516-OOHAR,28,One year,100.35,2799.0,0.26855283328255436,Low,26.949276819904327,0
3511-APPBJ,23,One year,99.95,2292.75,0.2685347587216757,Low,26.84004913423149,0
5999-LCXAO,1,Month-to-month,29.9,29.9,0.26844046286250645,Low,8.026369839588943,0
9526-BIHHD,1,Month-to-month,29.7,29.7,0.2682609554481607,Low,7.967350376810373,1
9233-PSYHO,45,One year,100.15,4459.8,0.2681129607303552,Low,26.851513017145074,0
4692-NNQRU,21,One year,79.2,1742.45,0.2680265171181336,Low,21.22770015575618,0
8735-IJJEG,14,Month-to-month,50.2,668.85,0.26800221594717377,Low,13.453711240548124,0
2674-MLXMN,71,Month-to-month,99.65,6951.15,0.2675539473182824,Low,26.661750850266845,0
3055-OYMSE,53,Month-to-month,73.8,4003.85,0.2675524238387336,Low,19.74536887929854,0
7957-RYHQD,40,Month-to-month,79.2,3233.85,0.2672545909662609,Low,21.166563604527866,1
1899-VXWXM,48,One year,106.1,5082.8,0.26715125733691863,Low,28.344748403447067,1
3629-WEAAM,8,Month-to-month,64.1,504.05,0.26698271865039475,Low,17.1135922654903,0
0822-QGCXA,27,Month-to-month,83.85,2310.2,0.26678505356202,Low,22.369926741175373,0
2305-MRGLV,28,Month-to-month,76.55,2065.4,0.2666227829886403,Low,20.40997403778041,0
3009-JWMPU,62,One year,96.75,6125.4,0.26661181896409425,Low,25.79469348477612,1
5639-NTUPK,13,Month-to-month,52.1,670.65,0.2665859815204046,Low,13.88912963721308,0
5309-TAIKL,7,Month-to-month,62.8,418.3,0.2662138110892933,Low,16.71822733640762,0
9774-NRNAU,27,Month-to-month,84.8,2309.55,0.2661922110657393,Low,22.57309949837469,0
5816-QVHRX,37,Month-to-month,100.3,3541.4,0.2661244169027524,Low,26.692279015346067,0
6680-NENYN,43,Two year,104.6,4759.85,0.26600721989149045,Low,27.8243552006499,1
8901-HJXTF,12,Month-to-month,29.2,309.1,0.2659500376492518,Low,7.765741099358152,1
3410-MHHUM,44,One year,94.4,4295.35,0.26580915543936445,Low,25.092384273476007,0
3154-CFSZG,47,Month-to-month,90.05,4137.2,0.265405729683838,Low,23.899785958029614,0
7550-WIQVA,50,One year,108.25,5431.4,0.265320389002951,Low,28.720932109569446,0
7109-MFBYV,26,Month-to-month,45.45,1233.15,0.26529357223770034,Low,12.057592858203481,0
5174-RNGBH,9,Month-to-month,66.25,620.55,0.2649436764832611,Low,17.552518567016048,1
3537-HPKQT,55,Month-to-month,77.75,4266.4,0.2648292195298634,Low,20.59047181844688,0
6847-KJLTS,58,Month-to-month,100.4,5749.8,0.26482875192679745,Low,26.588806693450465,0
4544-RXFMG,8,One year,43.45,345.5,0.2647416806209025,Low,11.503026022978213,0
8217-QYOHV,5,Month-to-month,55.75,266.95,0.26434367707509004,Low,14.73715999693627,0
2937-FTHUR,18,Month-to-month,64.8,1166.7,0.26423763175941106,Low,17.122598538009836,0
1480-IVEVR,35,One year,81.6,2815.25,0.26420606154837745,Low,21.559214622347596,0
0348-SDKOL,58,Month-to-month,102.1,5885.4,0.2641349079102552,Low,26.968174097637053,1
0228-MAUWC,19,Month-to-month,59.55,1144.6,0.26412331930948096,Low,15.72854366487959,0
6620-JDYNW,18,Month-to-month,60.6,1156.35,0.2640304713874742,Low,16.000246566080936,0
3325-FUYCG,28,One year,106.1,2847.4,0.26397065537737463,Low,28.007286535539446,1
9375-MHRRS,6,Month-to-month,50.05,288.35,0.2638730772306174,Low,13.2068475153924,0
0032-PGELS,1,Month-to-month,30.5,30.5,0.2637404984088043,Low,8.044085201468532,1
7025-IWFHT,41,One year,89.55,3729.75,0.26362013451883126,Low,23.60718304616134,0
8263-OKETD,20,Month-to-month,68.9,1370.35,0.2631735875527811,Low,18.13266018238662,0
6050-IJRHS,70,One year,106.5,7397.0,0.26302942320318107,Low,28.012633571138785,0
7129-AZJDE,34,One year,78.95,2647.2,0.2629569924636433,Low,20.76045455500464,0
8755-IWJHN,69,Month-to-month,95.35,6382.0,0.2625688954930266,Low,25.035944185260085,0
4826-TZEVA,40,Month-to-month,74.8,2971.7,0.2623976971488994,Low,19.627347746737673,0
8563-IIOXK,7,One year,49.75,331.3,0.2622496696542759,Low,13.046921065300225,1
6769-DYBQN,46,Month-to-month,85.0,3969.4,0.26217250653805485,Low,22.28466305573466,1
8868-GAGIO,45,Month-to-month,84.55,3713.95,0.26176646749914567,Low,22.132354827052765,0
8450-UYIBU,35,Month-to-month,39.85,1434.6,0.261631788894241,Low,10.426026787435504,0
5057-LCOUI,39,Month-to-month,50.75,2011.4,0.26158413422151305,Low,13.275394811741787,1
5198-EFNBM,57,One year,90.65,5199.8,0.2615719558993444,Low,23.71149780227557,0
0516-WJVXC,5,Month-to-month,54.2,308.25,0.2614895303737147,Low,14.172732546255338,1
5671-UUNXD,50,One year,100.65,5189.75,0.26135143787222326,Low,26.305022221839273,0
5846-QFDFI,33,Month-to-month,88.6,2888.7,0.26129376037109003,Low,23.150627168878575,0
1853-ARAAQ,26,Month-to-month,50.35,1277.5,0.26086234758931537,Low,13.134419201122029,0
8992-OBVDG,21,Month-to-month,61.65,1393.6,0.26060280532877345,Low,16.066162948518883,0
2692-PFYTJ,1,Month-to-month,25.75,25.75,0.2603408217305232,Low,6.703776159560972,0
8749-JMNKX,51,Month-to-month,93.8,4750.95,0.2601282806328303,Low,24.40003272335948,1
1261-FWTTE,23,Month-to-month,34.65,768.45,0.2600337425815085,Low,9.01016918044927,0
5624-RYAMH,9,Month-to-month,19.5,178.85,0.25987747605794737,Low,5.0676107831299735,0
2716-GFZOR,43,Month-to-month,86.1,3551.65,0.2597893220610438,Low,22.367860629455873,0
8896-BQTTI,1,Month-to-month,25.0,25.0,0.2596811547272476,Low,6.49202886818119,0
5527-ACHSO,11,Month-to-month,70.5,829.3,0.25951985675544065,Low,18.296149901258566,0
0187-WZNAB,27,Month-to-month,74.4,1972.35,0.25940605084668383,Low,19.29981018299328,0
3413-DHLPB,60,Month-to-month,103.75,5969.95,0.2592915868403719,Low,26.901502134688585,0
2172-EJXVF,71,One year,105.9,7521.95,0.2592066500488656,Low,27.44998424017487,0
4080-OGPJL,8,Month-to-month,71.15,563.65,0.25894148417048485,Low,18.423686598729997,1
2565-JSLRY,1,Month-to-month,24.05,24.05,0.25884713591229896,Low,6.225273618690791,1
1485-YDHMM,52,Month-to-month,93.25,4631.7,0.2585496047666639,Low,24.109750644491406,0
7905-NJMXS,7,Month-to-month,64.2,475.0,0.25852638780417514,Low,16.597394097028044,0
0853-NWIFK,45,One year,100.3,4483.95,0.2575763722206756,Low,25.83491013373376,0
5366-OBVMR,18,Month-to-month,50.3,908.75,0.2575281647029658,Low,12.95366668455918,0
1699-HPSBG,12,One year,59.8,727.8,0.2570205892060221,Low,15.369831234520122,1
9052-VKDUW,65,Month-to-month,109.4,7227.45,0.25700842930611434,Low,28.11672216608891,0
0100-DUVFC,70,One year,104.8,7308.95,0.2567864650081455,Low,26.91122153285365,0
6270-OMFIW,60,One year,94.4,5610.25,0.2566803366321585,Low,24.230623778075763,1
4307-KTUMW,53,Month-to-month,93.9,5029.2,0.2564817057618374,Low,24.08363217103653,1
6179-GJPSO,43,Month-to-month,108.15,4600.7,0.2564437052043836,Low,27.734386717854086,1
2669-QVCRG,41,Month-to-month,81.3,3190.65,0.25637239995242406,Low,20.843076116132075,0
1216-BGTSP,45,Month-to-month,108.45,4964.7,0.25633280620134086,Low,27.799292832535418,0
3144-KMTWZ,71,Month-to-month,93.25,6669.45,0.2562770277738206,Low,23.897832839908773,0
8267-KFGYD,1,Month-to-month,21.05,21.05,0.2562248599020909,Low,5.393533300939013,0
6173-GOLSU,67,Month-to-month,94.65,6079.0,0.2561702514271236,Low,24.24651429757725,0
5186-EJEGL,9,Month-to-month,69.5,653.25,0.2561635988809831,Low,17.803370122228326,0
6982-UQZLY,1,Month-to-month,20.85,20.85,0.2560506620445514,Low,5.338656303628897,1
7130-CTCUS,16,Month-to-month,54.55,825.1,0.2560440828347599,Low,13.96720471863615,0
2740-JFBOK,10,Month-to-month,24.0,226.55,0.2560412307452002,Low,6.144989537884804,0
5951-AOFIH,33,Month-to-month,66.4,2245.4,0.2560215594133154,Low,16.99983154504414,0
2480-JZOSN,1,Month-to-month,20.65,20.65,0.25587654187471226,Low,5.283850589712808,0
1410-RSCMR,7,Month-to-month,71.35,515.75,0.25580533343790635,Low,18.251710540794615,0
4255-DDUOU,1,Month-to-month,20.5,20.5,0.2557460027423817,Low,5.242793056218824,1
8262-COGGB,1,Month-to-month,20.45,20.45,0.25570249941333983,Low,5.229116113002799,0
5996-DAOQL,1,Month-to-month,20.45,20.45,0.25570249941333983,Low,5.229116113002799,0
4634-JLRJT,1,Month-to-month,20.35,20.35,0.2556155073297952,Low,5.201775574161333,0
8073-IJDCM,1,Month-to-month,20.3,20.3,0.2555720185759368,Low,5.188111977091517,1
2081-KJSQF,1,Month-to-month,20.25,20.25,0.25552853468111675,Low,5.1744528272926145,0
0670-KDOMA,1,Month-to-month,20.25,20.25,0.25552853468111675,Low,5.1744528272926145,0
2876-VBBBL,1,Month-to-month,20.25,20.25,0.25552853468111675,Low,5.1744528272926145,1
5868-YTYKS,1,Month-to-month,20.25,20.25,0.25552853468111675,Low,5.1744528272926145,0
7839-QRKXN,1,Month-to-month,20.2,20.2,0.2554850556456564,Low,5.160798124042259,1
8305-VHZBZ,1,Month-to-month,20.2,20.2,0.2554850556456564,Low,5.160798124042259,1
5356-RHIPP,1,Month-to-month,20.2,20.2,0.2554850556456564,Low,5.160798124042259,1
4897-QSUYC,1,Month-to-month,20.15,20.15,0.25544158146987683,Low,5.147147866618018,1
1000-AJSLD,1,Month-to-month,20.1,20.1,0.2553981121540987,Low,5.133502054297384,1
1240-KNSEZ,1,Month-to-month,20.1,20.1,0.2553981121540987,Low,5.133502054297384,1
4661-NJEUX,1,Month-to-month,20.05,20.05,0.25535464769864247,Low,5.119860686357781,0
5827-MWCZK,56,Month-to-month,96.95,5432.2,0.2553479979746989,Low,24.755988403647063,0
2369-FEVNO,1,Month-to-month,19.9,19.9,0.2552242834974041,Low,5.078963241598341,0
4800-VHZKI,1,Month-to-month,19.9,19.9,0.2552242834974041,Low,5.078963241598341,1
9356-AXGMP,38,One year,110.7,4428.6,0.25521645997457115,Low,28.252462119185026,0
2402-TAIRZ,37,One year,80.05,3019.1,0.25509989563381735,Low,20.42074664548708,0
2465-BLLEU,1,Month-to-month,19.75,19.75,0.25509396305056586,Low,5.038105770248676,0
6128-AQBMT,41,Month-to-month,53.95,2215.4,0.2550904512096361,Low,13.762129842759867,0
0274-JKUJR,7,Month-to-month,58.85,465.7,0.2550844739591916,Low,15.011721292498425,0
7989-CHGTL,1,Month-to-month,19.6,19.6,0.25496368636672573,Low,4.997288252787825,1
4588-YBNIB,1,Month-to-month,19.6,19.6,0.25496368636672573,Low,4.997288252787825,1
2446-ZKVAF,18,Month-to-month,56.8,1074.65,0.2549581702545698,Low,14.481624070459564,0
6728-VOIFY,63,One year,96.0,6109.75,0.2549218683453373,Low,24.47249936115238,0
1622-HSHSF,1,Month-to-month,19.55,19.55,0.25492027053203864,Low,4.983691288901356,0
8566-YPRGL,1,Month-to-month,19.5,19.5,0.2548768595611764,Low,4.97009876144294,0
5906-BFOZT,1,Month-to-month,19.5,19.5,0.2548768595611764,Low,4.97009876144294,0
1725-MIMXW,1,Month-to-month,19.45,19.45,0.2548334534544554,Low,4.956510669689157,1
9629-NHXFW,1,Month-to-month,19.4,19.4,0.2547900522121919,Low,4.942927012916523,0
7298-IZWLY,1,Month-to-month,19.4,19.4,0.2547900522121919,Low,4.942927012916523,0
4667-OHGKG,1,Month-to-month,19.3,19.3,0.25470326432230034,Low,4.915773001420397,1
1724-IQWNM,1,Month-to-month,19.3,19.3,0.25470326432230034,Low,4.915773001420397,0
3308-MHOOC,1,Month-to-month,19.2,19.2,0.25461649589402463,Low,4.888636721165272,0
6121-VZNQB,1,Month-to-month,19.1,19.1,0.25452974692988223,Low,4.861518166360751,1
1423-BMPBQ,1,Month-to-month,19.0,19.0,0.2544430174323859,Low,4.834417331215332,0
6559-RAKOZ,49,One year,97.95,4917.9,0.25440043900561277,Low,24.91852300059977,0
0314-TKOSI,6,Month-to-month,55.15,322.9,0.2543789275355064,Low,14.028997853583178,0
9381-NDKME,24,Month-to-month,40.65,933.3,0.254352276195431,Low,10.33942002734427,1
9318-NKNFC,1,Month-to-month,18.85,18.85,0.25431295969158574,Low,4.793799290186391,1
6818-WOBHJ,68,Month-to-month,89.6,6127.6,0.2540619673160016,Low,22.763952271513745,1
8003-EWNDZ,10,Month-to-month,21.2,222.65,0.25355116598962224,Low,5.375284718979992,0
5593-SUAOO,24,One year,83.15,2033.05,0.25297610106002616,Low,21.034962803141177,0
0980-PVMRC,40,Month-to-month,50.85,2036.55,0.2529206702231334,Low,12.861016080846335,0
7398-LXGYX,44,Month-to-month,84.8,3626.35,0.2527039405108548,Low,21.429294155320488,0
6439-LAJXL,9,Month-to-month,68.95,593.85,0.2524962920255247,Low,17.409619335159928,0
1041-RXHRA,41,Month-to-month,70.25,2868.05,0.2523686024089246,Low,17.728894319226953,1
8620-RJPZN,1,Month-to-month,20.7,20.7,0.25215054412375376,Low,5.219516263361703,0
3701-SFMUH,7,Month-to-month,69.7,516.15,0.25214912452397903,Low,17.57479397932134,0
6815-ABQFQ,56,One year,107.25,6033.3,0.252127222060281,Low,27.040644565965135,0
4003-FUSHP,19,Month-to-month,61.55,1093.2,0.25212627983639985,Low,15.51837252393041,0
5088-QZLRL,1,Month-to-month,20.65,20.65,0.2521074452227003,Low,5.206018743848761,0
7893-IXHRQ,1,Month-to-month,20.55,20.55,0.2520212620720832,Low,5.17903693558131,1
6067-NGCEU,65,Month-to-month,111.05,7107.0,0.25181828580144355,Low,27.964420638250306,0
2474-LCNUE,23,Month-to-month,73.65,1642.75,0.2515809568460758,Low,18.528937471713483,0
9708-HPXWZ,5,Month-to-month,45.4,214.75,0.25154928145465705,Low,11.42033737804143,0
3807-XHCJH,1,Month-to-month,20.0,20.0,0.2515476040357911,Low,5.030952080715822,0
5143-WMWOG,1,Month-to-month,19.95,19.95,0.25150457353374717,Low,5.017516241998256,1
8740-XLHDR,5,Month-to-month,43.25,219.0,0.2514696659774069,Low,10.876063053522849,1
4701-MLJPN,31,Month-to-month,55.25,1715.65,0.25139711851557517,Low,13.889690797985528,1
1156-ZFYDO,1,Month-to-month,19.75,19.75,0.2513325004068646,Low,4.963816883035576,0
9103-CXVOK,1,Month-to-month,19.75,19.75,0.2513325004068646,Low,4.963816883035576,0
8421-WZOOW,57,Month-to-month,95.3,5567.45,0.25130600891392824,Low,23.94946264949736,0
2806-MLNTI,52,One year,105.1,5376.4,0.25129617986348946,Low,26.41122850365274,0
3679-XASPY,1,Month-to-month,19.45,19.45,0.25107453739232705,Low,4.883399752280761,0
7617-EYGLW,1,Month-to-month,19.45,19.45,0.25107453739232705,Low,4.883399752280761,0
0761-AETCS,1,Month-to-month,19.3,19.3,0.25094562190606506,Low,4.843250502787056,1
9374-YOLBJ,1,Month-to-month,19.25,19.25,0.2509026598601198,Low,4.829876202307306,0
4232-JGKIY,1,Month-to-month,19.2,19.2,0.250859702706057,Low,4.816506291956294,0
8033-VCZGH,50,One year,103.95,5231.3,0.2508418914846743,Low,26.075014619831894,0
8992-CEUEN,1,Month-to-month,18.85,18.85,0.2505591396243508,Low,4.723039781919012,0
7814-LEEVE,1,Month-to-month,20.3,20.3,0.2505047274952049,Low,5.08524596815266,0
7869-ZYDST,31,Month-to-month,59.05,1882.8,0.25049363914640815,Low,14.791649391595401,0
2955-PSXOE,1,Month-to-month,20.2,20.2,0.25041890878338496,Low,5.058461957424376,1
1493-AMTIE,1,Month-to-month,20.2,20.2,0.25041890878338496,Low,5.058461957424376,1
4781-ZXYGU,1,Month-to-month,20.15,20.15,0.250376006769971,Low,5.045076536414916,0
7291-CDTMJ,1,Month-to-month,19.65,19.65,0.2499472559279411,Low,4.911463578984042,0
4918-FYJNT,55,Month-to-month,90.45,5044.8,0.24985320889038318,Low,22.599222744135158,0
3272-VUHPV,8,Month-to-month,56.3,401.5,0.2498263058794819,Low,14.06522102101483,0
1098-TDVUQ,1,Month-to-month,19.25,19.25,0.24960460791008715,Low,4.804888702269178,0
7203-OYKCT,72,One year,104.95,7544.3,0.2496011541023681,Low,26.195641123043533,0
7607-QKKTJ,45,One year,95.0,4368.85,0.2493831712361566,Low,23.691401267434877,0
4324-AHJKS,5,Month-to-month,55.8,300.4,0.24927113143950277,Low,13.909329134324254,0
8417-GSODA,28,One year,92.2,2568.15,0.2491973026433887,Low,22.97599130372044,0
7722-CVFXN,54,One year,105.2,5637.85,0.24913934623774386,Low,26.209459224210654,0
5136-KCKGI,33,One year,103.7,3467.0,0.24908261364922107,Low,25.829867035424225,1
6967-QIQRV,15,One year,101.9,1667.25,0.24896258665470214,Low,25.36928758011415,0
4316-XCSLJ,17,Month-to-month,50.3,846.8,0.24884266731296895,Low,12.516786165842337,0
1684-FLBGS,23,Month-to-month,69.5,1652.1,0.2487462606382956,Low,17.287865114361544,0
6234-PFPXL,22,Month-to-month,95.9,2234.95,0.24874342579223913,Low,23.854494533475734,0
0479-HMSWA,26,Two year,105.45,2715.3,0.2483721351398037,Low,26.1908416504923,0
8189-HBVRW,53,Month-to-month,90.8,4921.2,0.2481515051867088,Low,22.53215667095316,0
7075-BNDVQ,4,Month-to-month,35.0,135.75,0.2479974228563496,Low,8.679909799972236,0
0550-DCXLH,13,Month-to-month,73.35,931.55,0.24732197669238512,Low,18.14106699038645,0
7426-WEIJX,60,Month-to-month,80.95,4859.1,0.24694065242743704,Low,19.98984581400103,0
3594-IVHJZ,2,Month-to-month,20.45,42.45,0.24692140557028547,Low,5.049542743912338,0
6942-LBFDP,2,Month-to-month,20.55,33.6,0.24653085069485317,Low,5.066208981779233,0
3948-FVVRP,9,Month-to-month,54.8,452.8,0.24648383828080958,Low,13.507314337788364,0
4986-MXSFP,2,Month-to-month,20.0,40.9,0.24648067240190827,Low,4.9296134480381655,0
0871-OPBXW,2,Month-to-month,20.05,39.25,0.2464328662849749,Low,4.940978969013747,0
9489-UTFKA,8,Month-to-month,60.9,551.95,0.24638112606948723,Low,15.004610577631771,0
3736-BLEPA,28,One year,91.25,2483.65,0.24623669575111726,Low,22.46909848728945,0
2640-LYMOV,2,Month-to-month,19.65,38.8,0.24609080343481088,Low,4.835684287494034,0
0701-TJSEF,9,Month-to-month,68.25,576.95,0.24601422297412703,Low,16.79047071798417,0
3794-NFNCH,30,Month-to-month,50.0,1474.9,0.24564359194613802,Low,12.282179597306902,0
3982-DQLUS,65,Month-to-month,85.75,5688.45,0.24561277582837088,Low,21.0612955272828,0
7266-GSSJX,11,Month-to-month,20.45,250.8,0.24455055957840383,Low,5.001058943378358,0
4685-ERGHK,57,One year,86.9,4939.25,0.244462205994589,Low,21.243765700929785,0
8292-TYSPY,19,Month-to-month,55.0,1046.5,0.24439659166571878,Low,13.441812541614533,1
2894-QOJRX,25,Month-to-month,34.0,853.0,0.24409959731128783,Low,8.299386308583786,1
0365-TRTPY,37,Month-to-month,91.2,3382.3,0.24408162463931893,Low,22.26024416710589,0
4088-YLDSU,55,One year,104.15,5743.05,0.24405108935578354,Low,25.417920956404856,1
8679-LZBMD,44,One year,90.65,3974.15,0.24401317641182324,Low,22.119794441731777,0
1020-JPQOW,56,Month-to-month,90.55,5116.6,0.243902156025204,Low,22.08534022808222,0
7776-QWNFX,30,Month-to-month,50.4,1527.5,0.24378436149617336,Low,12.286731819407137,1
7821-DPRQE,68,Month-to-month,107.7,7320.9,0.24376289544768354,Low,26.25326383971552,0
6549-NNDYT,13,Month-to-month,30.85,394.1,0.24369595155078083,Low,7.518020105341589,0
2378-HTWFW,35,Month-to-month,91.0,3180.5,0.24366900148547807,Low,22.173879135178506,0
2832-SCUCO,2,Month-to-month,19.9,57.4,0.243594103984399,Low,4.84752266928954,0
5206-HPJKM,17,Month-to-month,55.5,934.15,0.24343002327112226,Low,13.510366291547285,0
5876-HZVZM,6,Month-to-month,55.9,365.35,0.24296907694558612,Low,13.581971401258263,1
3714-JTVOV,42,Month-to-month,74.15,3229.4,0.24279149966326313,Low,18.002989700030962,1
5590-ZSKRV,8,Month-to-month,54.65,482.25,0.24270493440706048,Low,13.263824665345854,0
4194-WHFCB,59,Month-to-month,96.65,5580.8,0.24262053277137305,Low,23.449274492353208,0
2770-NSVDG,24,Month-to-month,29.1,688.0,0.24257373523802372,Low,7.05889569542649,0
6497-TILVL,7,Month-to-month,50.7,350.35,0.24239778632234432,Low,12.289567766542858,0
3179-GBRWV,21,Month-to-month,64.95,1339.8,0.2423686761836718,Low,15.741845518129484,0
2379-GYFLQ,46,One year,94.9,4422.95,0.2423515519556964,Low,22.99916228059559,0
1135-HIORI,64,One year,111.45,7266.95,0.24225920046955218,Low,26.999787892331593,0
8267-ZNYVZ,33,One year,103.75,3361.05,0.24211170907133228,Low,25.119089816150723,1
7343-EOBEU,3,Month-to-month,23.6,89.05,0.24209257585203126,Low,5.713384790107938,0
3007-FDPEA,2,Month-to-month,20.7,39.85,0.24203006830092733,Low,5.010022413829195,0
2988-GBIVW,70,Month-to-month,90.85,6470.1,0.24201687809047867,Low,21.987233374519985,0
9137-NOQKA,2,Month-to-month,19.2,37.2,0.24198099194789782,Low,4.646035045399638,0
0423-UDIJQ,9,Month-to-month,49.2,447.9,0.24179681815305504,Low,11.896403453130308,0
3982-XWFZQ,42,Month-to-month,50.25,2203.65,0.24161923397361318,Low,12.141366507174062,1
2623-DRYAM,70,One year,101.75,7069.3,0.24152831154185642,Low,24.57550569938389,0
7853-GVUDZ,1,Month-to-month,20.15,20.15,0.24117938680597195,Low,4.859764644140334,1
2267-WTPYD,57,Month-to-month,94.0,5438.95,0.24116461890171437,Low,22.66947417676115,0
7853-WNZSY,1,Month-to-month,19.75,19.75,0.24084489892024724,Low,4.756686753674883,0
0643-OKLRP,47,Month-to-month,80.35,3825.85,0.24073857936728033,Low,19.34334485216097,1
0237-YFUTL,50,Month-to-month,109.65,5405.8,0.24065861250036308,Low,26.388216860664812,0
2195-VVRJF,18,Month-to-month,59.1,1011.05,0.24057738521219163,Low,14.218123466040526,0
3842-IYKUE,35,Month-to-month,85.3,2917.5,0.240290202352082,Low,20.496754260632596,1
3685-YLCMQ,58,One year,104.65,6219.6,0.24028669992065596,Low,25.146003146696646,1
3946-JEWRQ,47,One year,95.2,4563.0,0.2402205909885335,Low,22.86900026210839,0
9254-RBFON,17,One year,98.6,1704.95,0.24021336975229526,Low,23.685038257576313,1
1958-RNRKS,30,Month-to-month,49.9,1441.95,0.2401744364855333,Low,11.984704380628111,0
8198-RKSZG,14,Month-to-month,80.45,1137.05,0.23991201765877992,Low,19.300921820648846,0
3717-LNXKW,38,Month-to-month,91.7,3479.05,0.2398335481519017,Low,21.992736365529385,0
1552-AAGRX,30,Month-to-month,106.4,3211.9,0.23955371104070128,Low,25.488514854730617,0
2144-BFDSO,50,Month-to-month,108.75,5431.9,0.23906580668677344,Low,25.99840647718661,0
2272-JKMSI,62,One year,110.8,6840.95,0.23885348897004788,Low,26.464966577881306,0
3407-QGWLG,3,Month-to-month,20.05,75.45,0.238605066131838,Low,4.784031575943352,0
0621-HJWXJ,63,Month-to-month,81.55,5029.05,0.238522743885276,Low,19.451529763844256,0
